   Coeff   Det    RedA RedB RedC X Y UnredA UnredB UnredC
      8    339   10, 1, 34   1, 270    2479150, 9181, 34
     -7    339   14, 5, 26    1, 12    3878, 317, 26
     -7    339   14, 5, 26   1, 222    1283618, 5777, 26
      7    340   2, 0, 170   1, 110    2057002, 18700, 170
     -8    340   4, 2, 86     1, 8    5540, 690, 86
      7    340   10, 0, 34     1, 4    554, 136, 34
     -8    340   20, 10, 22   1, 182    732388, 4014, 22
     -8    343   2, 1, 172    1, 47    380044, 8085, 172
      7    343   4, 1, 86    1, 94    760088, 8085, 86
     -8    343   4, 1, 86   1, 125    1344004, 10751, 86
     22    343   8, 3, 44    1, 20    17728, 883, 44
      7    343   8, 3, 44    1, 68    203872, 2995, 44
      0    343   14, 7, 28   1, 150    632114, 4207, 28
     -8    343   16, 3, 22    1, 40    35456, 883, 22
     -8    343   16, 3, 22   1, 136    407744, 2995, 22
      3    344   2, 0, 172    1, 91    1424334, 15652, 172
    -12    344   4, 0, 86    1, 95    776154, 8170, 86
      3    344   6, 2, 58   1, 117    794436, 6788, 58
      3    344   6, 2, 58   1, 265    4074116, 15372, 58
      3    344   10, 4, 36   1, 250    2252010, 9004, 36
      3    344   10, 4, 36   1, 273    2685238, 9832, 36
      3    344   12, 4, 30    1, 23    16066, 694, 30
      3    344   12, 4, 30   1, 106    337940, 3184, 30
      3    344   18, 4, 20   1, 159    506910, 3184, 20
    -12    344   18, 4, 20   1, 173    599982, 3464, 20
     -3    347   2, 1, 174    1, 24    100274, 4177, 174
     12    347   6, 1, 58    1, 72    300822, 4177, 58
     -3    347   6, 1, 58   1, 119    821582, 6903, 58
     12    347   18, 7, 22   1, 112    277554, 2471, 22
     -3    347   18, 7, 22   1, 114    287526, 2515, 22
      3    348   2, 0, 174   1, 106    1955066, 18444, 174
     -3    348   4, 2, 88    1, 27    64264, 2378, 88
    -12    348   6, 0, 58    1, 41    97504, 2378, 58
     12    348   8, 2, 44    1, 54    128528, 2378, 44
     -3    348   8, 2, 44    1, 97    414392, 4270, 44
     -3    348   12, 6, 32    1, 64    131852, 2054, 32
      3    348   14, 4, 26    1, 70    127974, 1824, 26
      3    348   14, 4, 26   1, 228    1353422, 5932, 26
    -12    348   16, 2, 22   1, 108    257056, 2378, 22
    -12    348   16, 2, 22   1, 194    828784, 4270, 22
     12    348   16, 6, 24   1, 145    506356, 3486, 24
     -3    348   16, 6, 24   1, 270    1752856, 6486, 24
     -5    351   2, 1, 176    1, 18    57062, 3169, 176
     -5    351   4, 1, 88    1, 36    114124, 3169, 88
     10    351   4, 1, 88    1, 71    443754, 6249, 88
      7    351   6, 3, 60    1, 21    26592, 1263, 60
     10    351   8, 1, 44    1, 72    228248, 3169, 44
     -5    351   8, 1, 44   1, 142    887508, 6249, 44
     -5    351   10, 3, 36    1, 11    4432, 399, 36
     -5    351   10, 3, 36    1, 35    44320, 1263, 36
     -8    351   12, 3, 30    1, 42    53184, 1263, 30
     -8    351   12, 3, 30   1, 124    462036, 3723, 30
     10    351   16, 1, 22     1, 7    1108, 155, 22
     -5    351   16, 1, 22   1, 144    456496, 3169, 22
     -5    351   18, 3, 20    1, 63    79776, 1263, 20
     -5    351   18, 3, 20   1, 186    693054, 3723, 20
      7    351   18, 9, 24   1, 224    1208274, 5385, 24
     10    351   20, 7, 20    1, 75    113570, 1507, 20
    -10    352   2, 0, 176    1, 68    813826, 11968, 176
      3    352   4, 0, 88   1, 136    1627652, 11968, 88
      3    352   8, 0, 44     1, 5    1108, 220, 44
      5    352   8, 4, 46    1, 89    365086, 4098, 46
      5    352   16, 0, 22    1, 10    2216, 220, 22
    -10    352   16, 8, 26   1, 136    483088, 3544, 26
     10    356   2, 0, 178   1, 100    1780002, 17800, 178
     -5    356   4, 2, 90   1, 190    3249764, 17102, 90
     -5    356   6, 2, 60     1, 8    3878, 482, 60
     -5    356   6, 2, 60   1, 232    3230374, 13922, 60
     10    356   10, 2, 36   1, 198    1412146, 7130, 36
    -20    356   10, 2, 36   1, 202    1469762, 7274, 36
     10    356   12, 2, 30    1, 16    7756, 482, 30
     -5    356   12, 2, 30   1, 187    1049830, 5612, 30
     10    356   14, 6, 28    1, 17    8310, 482, 28
     -5    356   14, 6, 28   1, 220    1357854, 6166, 28
     10    356   18, 2, 20    1, 24    11634, 482, 20
     -5    356   18, 2, 20   1, 142    403866, 2842, 20
     -3    360   2, 0, 180    1, 58    605522, 10440, 180
     12    360   4, 0, 90   1, 116    1211044, 10440, 90
      3    360   6, 0, 60   1, 103    636546, 6180, 60
     -3    360   10, 0, 36    1, 13    6094, 468, 36
      3    360   12, 0, 30    1, 71    151242, 2130, 30
     -3    360   14, 2, 26   1, 195    989444, 5072, 26
     -3    360   14, 2, 26   1, 231    1388324, 6008, 26
     -3    360   18, 0, 20    1, 32    20498, 640, 20
     -3    360   18, 6, 22    1, 21    9972, 468, 22
     12    360   18, 6, 22    1, 54    64818, 1194, 22
      9    363   2, 1, 182    1, 78    1107446, 14197, 182
     -6    363   6, 3, 62   1, 182    2054786, 11287, 62
      9    363   14, 1, 26   1, 221    1270322, 5747, 26
     -6    363   14, 1, 26   1, 269    1881938, 6995, 26
      6    363   22, 11, 22   1, 116    298606, 2563, 22
    -13    364   2, 0, 182    1, 65    768952, 11830, 182
     16    364   4, 2, 92    1, 40    147364, 3682, 92
      2    364   8, 2, 46    1, 80    294728, 3682, 46
    -13    364   8, 2, 46   1, 221    2247578, 10168, 46
      2    364   10, 4, 38   1, 180    1232650, 6844, 38
     17    364   10, 4, 38   1, 228    1977226, 8668, 38
      2    364   14, 0, 26    1, 99    254840, 2574, 26
    -14    364   20, 6, 20    1, 73    107476, 1466, 20
     -2    367   2, 1, 184    1, 66    801638, 12145, 184
     -2    367   4, 1, 92   1, 132    1603276, 12145, 92
     -2    367   4, 1, 92   1, 151    2097998, 13893, 92
     -2    367   8, 1, 46    1, 25    28808, 1151, 46
     -2    367   8, 1, 46   1, 264    3206552, 12145, 46
    -32    367   14, 5, 28   1, 117    384476, 3281, 28
     13    367   14, 5, 28   1, 219    1345112, 6137, 28
     13    367   16, 7, 26    1, 44    50968, 1151, 26
     -2    367   16, 7, 26    1, 62    100828, 1619, 26
     -5    368   2, 0, 184   1, 130    3109602, 23920, 184
     -5    368   4, 0, 92    1, 17    26592, 1564, 92
     -5    368   6, 2, 62    1, 52    167862, 3226, 62
     10    368   6, 2, 62   1, 216    2893542, 13394, 62
     10    368   8, 0, 46    1, 34    53184, 1564, 46
      5    368   8, 4, 48   1, 152    1110216, 7300, 48
     -5    368   12, 4, 32   1, 118    446524, 3780, 32
     10    368   12, 4, 32   1, 228    1665324, 7300, 32
      5    368   16, 4, 24    1, 27    17728, 652, 24
    -10    368   16, 4, 24    1, 65    101936, 1564, 24
     -5    368   18, 8, 24    1, 73    129082, 1760, 24
     -5    368   18, 8, 24   1, 111    297498, 2672, 24
     -3    379   2, 1, 190    1, 64    778370, 12161, 190
     12    379   10, 1, 38    1, 43    70358, 1635, 38
     12    379   10, 1, 38    1, 59    132406, 2243, 38
    -12    383   2, 1, 192    1, 67    862024, 12865, 192
    -12    383   4, 1, 96   1, 134    1724048, 12865, 96
      3    383   4, 1, 96   1, 218    4562744, 20929, 96
     18    383   6, 1, 64    1, 50    160106, 3201, 64
     18    383   6, 1, 64   1, 201    2586072, 12865, 64
     18    383   8, 1, 48   1, 159    1213814, 7633, 48
     18    383   8, 1, 48   1, 268    3448096, 12865, 48
    -12    383   12, 1, 32   1, 100    320212, 3201, 32
    -12    383   12, 1, 32   1, 125    500262, 4001, 32
      3    383   12, 5, 34    1, 94    301376, 3201, 34
    -12    383   12, 5, 34   1, 199    1348436, 6771, 34
    -12    383   14, 3, 28   1, 123    424364, 3447, 28
     18    383   14, 3, 28   1, 134    503586, 3755, 28
    -12    383   16, 1, 24    1, 41    40442, 985, 24
      3    383   16, 1, 24   1, 259    1610478, 6217, 24
      3    383   18, 7, 24    1, 51    63156, 1231, 24
    -12    383   18, 7, 24   1, 110    291958, 2647, 24
     -4    399   2, 1, 200   1, 121    2928444, 24201, 200
     -4    399   4, 1, 100   1, 107    1145118, 10701, 100
     11    399   4, 1, 100   1, 242    5856888, 24201, 100
     -4    399   6, 3, 68    1, 84    480318, 5715, 68
     -4    399   8, 1, 50   1, 207    2142872, 10351, 50
     11    399   8, 1, 50   1, 214    2290236, 10701, 50
     -4    399   10, 1, 40    1, 51    104152, 2041, 40
    -19    399   10, 1, 40   1, 129    665908, 5161, 40
     -4    399   12, 3, 34   1, 168    960636, 5715, 34
     -4    399   12, 3, 34   1, 174    1030440, 5919, 34
     11    399   14, 7, 32   1, 213    1454804, 6823, 32
     -4    399   16, 7, 28     1, 6    1108, 175, 28
     -4    399   16, 7, 28   1, 132    489736, 3703, 28
     11    399   20, 1, 20   1, 102    208304, 2041, 20
     -4    399   20, 9, 24    1, 30    22160, 729, 24
     11    399   20, 9, 24   1, 177    755102, 4257, 24
     10    400   2, 0, 200     1, 6    7202, 1200, 200
     -3    400   4, 0, 100    1, 12    14404, 1200, 100
     -5    400   8, 0, 50    1, 24    28808, 1200, 50
     -3    400   8, 4, 52    1, 23    27700, 1200, 52
     15    400   10, 0, 40    1, 30    36010, 1200, 40
     10    400   16, 4, 26    1, 46    55400, 1200, 26
     -5    400   16, 4, 26   1, 252    1653136, 6556, 26
    -18    400   20, 0, 20    1, 60    72020, 1200, 20
    -15    407   2, 1, 204    1, 90    1652582, 18361, 204
     30    407   4, 1, 102   1, 135    1859224, 13771, 102
      0    407   4, 1, 102   1, 180    3305164, 18361, 102
      0    407   6, 1, 68    1, 64    278662, 4353, 68
      0    407   6, 1, 68   1, 270    4957746, 18361, 68
      0    407   8, 3, 52    1, 73    277554, 3799, 52
    -15    407   8, 3, 52   1, 108    607184, 5619, 52
      0    407   12, 1, 34   1, 128    557324, 4353, 34
      0    407   12, 1, 34   1, 263    2352284, 8943, 34
    -15    407   12, 5, 36    1, 79    225478, 2849, 36
      0    407   12, 5, 36    1, 90    292512, 3245, 36
      0    407   16, 3, 26   1, 146    555108, 3799, 26
    -15    407   16, 3, 26   1, 216    1214368, 5619, 26
     30    407   18, 5, 24   1, 135    438768, 3245, 24
      0    407   18, 5, 24   1, 257    1587764, 6173, 24
      0    407   22, 11, 24    1, 49    58724, 1187, 24
    -14    408   2, 0, 204    1, 41    342926, 8364, 204
      1    408   4, 0, 102    1, 82    685852, 8364, 102
    -14    408   6, 0, 68   1, 123    1028778, 8364, 68
      1    408   12, 0, 34    1, 31    32686, 1054, 34
     -3    423   2, 1, 212   1, 101    2162816, 21413, 212
    -18    423   4, 1, 106   1, 202    4325632, 21413, 106
     12    423   4, 1, 106   1, 237    5954392, 25123, 106
     -9    423   6, 3, 72   1, 105    794436, 7563, 72
     -3    423   8, 3, 54   1, 140    1059248, 7563, 54
     12    423   8, 3, 54   1, 260    3651968, 14043, 54
      6    423   12, 3, 36   1, 113    460374, 4071, 36
      6    423   12, 3, 36   1, 210    1588872, 7563, 36
     12    423   14, 5, 32   1, 115    424364, 3685, 32
     12    423   14, 5, 32   1, 179    1027116, 5733, 32
    -18    423   16, 5, 28   1, 165    763966, 4625, 28
     -3    423   16, 5, 28   1, 171    820474, 4793, 28
     -9    423   18, 3, 24    1, 31    23268, 747, 24
      6    423   18, 3, 24    1, 38    34902, 915, 24
     -3    423   18, 9, 28   1, 244    1671418, 6841, 28
     -6    424   2, 0, 212     1, 9    17174, 1908, 212
     -6    424   4, 0, 106    1, 18    34348, 1908, 106
      9    424   10, 4, 44   1, 144    913546, 6340, 44
     -6    424   10, 4, 44   1, 158    1099690, 6956, 44
      9    424   20, 4, 22    1, 11    2770, 246, 22
     -6    424   20, 4, 22    1, 39    33794, 862, 22
     -8    431   2, 1, 216    1, 73    1151212, 15769, 216
      7    431   4, 1, 108    1, 13    18282, 1405, 108
      7    431   4, 1, 108   1, 146    2302424, 15769, 108
     -8    431   6, 1, 72   1, 158    1797730, 11377, 72
      7    431   6, 1, 72   1, 219    3453636, 15769, 72
     -8    431   8, 1, 54    1, 15    12188, 811, 54
      7    431   8, 1, 54    1, 26    36564, 1405, 54
     -8    431   10, 3, 44   1, 120    634330, 5283, 44
     -8    431   10, 3, 44   1, 245    2642580, 10783, 44
      7    431   12, 1, 36    1, 39    54846, 1405, 36
    -23    431   12, 1, 36   1, 161    933490, 5797, 36
      7    431   12, 5, 38    1, 66    166200, 2513, 38
      7    431   12, 5, 38   1, 167    1061464, 6351, 38
      7    431   16, 7, 30   1, 102    313564, 3067, 30
     -8    431   16, 7, 30   1, 193    1120188, 5797, 30
     -8    431   18, 1, 24   1, 103    254840, 2473, 24
      7    431   18, 1, 24   1, 197    931828, 4729, 24
      7    431   20, 3, 22   1, 213    999416, 4689, 22
      7    431   20, 3, 22   1, 240    1268660, 5283, 22
      7    431   20, 7, 24   1, 172    712444, 4135, 24
     -8    431   20, 7, 24   1, 266    1701888, 6391, 24
    -15    432   2, 0, 216    1, 64    884738, 13824, 216
      0    432   4, 0, 108   1, 128    1769476, 13824, 108
      3    432   6, 0, 72    1, 85    520206, 6120, 72
     15    432   8, 0, 54    1, 21    23822, 1134, 54
      0    432   8, 4, 56   1, 129    932936, 7228, 56
      0    432   12, 0, 36   1, 107    412176, 3852, 36
      0    432   14, 4, 32    1, 18    10526, 580, 32
      0    432   14, 4, 32    1, 51    83654, 1636, 32
      0    432   16, 4, 28   1, 177    878644, 4960, 28
      0    432   16, 4, 28   1, 258    1865872, 7228, 28
      3    432   18, 0, 24    1, 22    11634, 528, 24
      0    432   18, 6, 26    1, 84    184482, 2190, 26
      0    432   18, 6, 26    1, 86    193346, 2242, 26
     -6    432   24, 12, 24   1, 116    325752, 2796, 24
      8    448   2, 0, 224    1, 28    175618, 6272, 224
    -18    448   4, 0, 112    1, 56    351236, 6272, 112
      6    448   8, 0, 56   1, 112    702472, 6272, 56
      8    448   8, 4, 58     1, 3    554, 178, 58
     -7    448   14, 0, 32    1, 81    209966, 2592, 32
     12    448   16, 0, 28    1, 53    78668, 1484, 28
     -2    448   16, 8, 32   1, 150    722416, 4808, 32
     -7    448   22, 6, 22    1, 33    24376, 732, 22
     -7    452   2, 0, 226    1, 66    984458, 14916, 226
     -7    452   4, 2, 114   1, 151    2599922, 17216, 114
      8    452   6, 2, 76    1, 14    14958, 1066, 76
     -7    452   6, 2, 76    1, 88    588902, 6690, 76
     -7    452   12, 2, 38    1, 28    29916, 1066, 38
      8    452   12, 2, 38   1, 176    1177804, 6690, 38
      8    452   18, 4, 26   1, 108    304146, 2812, 26
    -22    452   18, 4, 26   1, 190    940138, 4944, 26
    -25    463   2, 1, 232   1, 143    4744456, 33177, 232
      5    463   4, 1, 116     1, 9    9418, 1045, 116
     35    463   4, 1, 116   1, 225    5872954, 26101, 116
      5    463   8, 1, 58    1, 18    18836, 1045, 58
    -25    463   8, 1, 58   1, 173    1736236, 10035, 58
      5    463   16, 7, 32    1, 71    162322, 2279, 32
      5    463   16, 7, 32   1, 119    454834, 3815, 32
      5    464   2, 0, 232    1, 35    284202, 8120, 232
     -9    464   4, 0, 116    1, 70    568404, 8120, 116
      5    464   6, 2, 78   1, 168    2202150, 13106, 78
    -10    464   6, 2, 78   1, 251    4915088, 19580, 78
      5    464   8, 0, 58   1, 137    1088610, 7946, 58
      6    464   8, 4, 60     1, 6    2216, 364, 60
      5    464   10, 4, 48   1, 146    1024346, 7012, 48
      5    464   10, 4, 48   1, 177    1505218, 8500, 48
      6    464   12, 4, 40     1, 9    3324, 364, 40
      6    464   12, 4, 40   1, 157    987228, 6284, 40
    -10    464   16, 4, 30    1, 12    4432, 364, 30
      5    464   16, 4, 30   1, 117    411622, 3514, 30
      5    464   18, 2, 26   1, 199    1030440, 5176, 26
      5    464   18, 2, 26   1, 227    1340680, 5904, 26
     -9    464   20, 4, 24    1, 15    5540, 364, 24
     -9    464   20, 4, 24    1, 77    142932, 1852, 24
      5    464   22, 8, 24    1, 61    90302, 1472, 24
    -10    464   22, 8, 24   1, 123    365086, 2960, 24
    -11    467   2, 1, 234   1, 164    6293994, 38377, 234
      4    467   6, 1, 78   1, 133    1380014, 10375, 78
      4    467   6, 1, 78   1, 215    3605986, 16771, 78
      4    467   14, 3, 34   1, 151    776154, 5137, 34
      4    467   14, 3, 34   1, 191    1241514, 6497, 34
    -11    467   18, 1, 26    1, 91    215506, 2367, 26
      4    467   18, 1, 26   1, 122    387246, 3173, 26
    -10    468   2, 0, 234   1, 117    3203228, 27378, 234
      5    468   4, 2, 118   1, 106    1326276, 12510, 118
      5    468   6, 0, 78    1, 74    427134, 5772, 78
    -10    468   12, 6, 42   1, 179    1347882, 7524, 42
    -10    468   14, 6, 36   1, 114    469238, 4110, 36
    -10    468   14, 6, 36   1, 255    2343974, 9186, 36
    -10    468   18, 0, 26    1, 55    78668, 1430, 26
      5    468   18, 6, 28   1, 107    321874, 3002, 28
     20    468   18, 6, 28   1, 130    474778, 3646, 28
      5    468   22, 4, 22    1, 90    178942, 1984, 22
    -19    471   2, 1, 236   1, 239    13481036, 56405, 236
     -4    471   4, 1, 118   1, 201    4767724, 23719, 118
     26    471   4, 1, 118   1, 245    7083444, 28911, 118
     11    471   6, 3, 80    1, 61    298052, 4883, 80
     11    471   8, 3, 60    1, 94    530732, 5643, 60
     11    471   8, 3, 60   1, 266    4246964, 15963, 60
     26    471   10, 3, 48   1, 194    1807702, 9315, 48
     11    471   10, 3, 48   1, 256    3147274, 12291, 48
     -4    471   12, 3, 40   1, 122    596104, 4883, 40
     -4    471   12, 3, 40   1, 141    796098, 5643, 40
     -4    471   16, 3, 30   1, 188    1061464, 5643, 30
    -34    471   16, 3, 30   1, 255    1952296, 7653, 30
    -19    471   20, 3, 24   1, 111    296390, 2667, 24
     -4    471   20, 3, 24   1, 235    1326830, 5643, 24
     11    471   20, 7, 26    1, 25    16620, 657, 26
